block_id,investigation_priority,final_severity,final_alert_type,hybrid_risk_score,rule_risk_score,rule_risk_level,isolation_label,ml_anomaly_risk,event_sequence,component_sequence,level_sequence,warn_count,exception_keyword_count,delete_keyword_count,rare_event_count,rare_transition_count,starts_normal_ends_exception,alert_explanation,recommended_action
blk_1213582438865696738,P4 - Monitor,Low,normal_or_low_priority,0.0331100953922214,0,Low,normal,-0.11708838121907533,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3805070405372551730,P4 - Monitor,Low,normal_or_low_priority,0.03300582569991377,0,Low,normal,-0.11529688338106064,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4368236874477798428,P4 - Monitor,Low,normal_or_low_priority,0.03300336466313995,0,Low,normal,-0.1171998695159755,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1018961650823645078,P4 - Monitor,Low,normal_or_low_priority,0.03297853701173474,0,Low,normal,-0.11722580387054254,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2658615574293326723,P4 - Monitor,Low,normal_or_low_priority,0.032977373785039885,0,Low,normal,-0.11722701894856397,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-253282915050290778,P4 - Monitor,Low,normal_or_low_priority,0.03297402297431566,0,Low,normal,-0.11723051912310689,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_9034824096129858680,P4 - Monitor,Low,normal_or_low_priority,0.03291293993131657,0,Low,normal,-0.11539390957245171,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7603278760520020831,P4 - Monitor,Low,normal_or_low_priority,0.03289433947846129,0,Low,normal,-0.11731375454481074,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4632283243694149854,P4 - Monitor,Low,normal_or_low_priority,0.032881140275975246,0,Low,normal,-0.11732754210738316,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_892900079071425422,P4 - Monitor,Low,normal_or_low_priority,0.03284614097752067,0,Low,normal,-0.11546368611813362,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-8162657657061473938,P4 - Monitor,Low,normal_or_low_priority,0.032794869130578885,0,Low,normal,-0.11551724342954395,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1094025072435547068,P4 - Monitor,Low,normal_or_low_priority,0.032740613415975756,0,Low,normal,-0.11557391761579061,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2107487634698646045,P4 - Monitor,Low,normal_or_low_priority,0.03269969053854832,0,Low,normal,-0.11751708004432793,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2013946318750925538,P4 - Monitor,Low,normal_or_low_priority,0.03264286007038089,0,Low,normal,-0.11567602835850227,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2020273862360001901,P4 - Monitor,Low,normal_or_low_priority,0.03263910877971171,0,Low,normal,-0.11567994686455468,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5306443381473737599,P4 - Monitor,Low,normal_or_low_priority,0.032620857783652396,0,Low,normal,-0.11569901140655581,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1587615395786683981,P4 - Monitor,Low,normal_or_low_priority,0.03261919311921163,0,Low,normal,-0.11760116567050083,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1910608563003942187,P4 - Monitor,Low,normal_or_low_priority,0.032598096124226435,0,Low,normal,-0.11457746493891402,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4029732570544915384,P4 - Monitor,Low,normal_or_low_priority,0.032574399437131876,0,Low,normal,-0.1157475406537084,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4970213618915792510,P4 - Monitor,Low,normal_or_low_priority,0.03253003151827709,0,Low,normal,-0.1144741451214073,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4223625526513535681,P4 - Monitor,Low,normal_or_low_priority,0.032516572586744744,0,Low,normal,-0.11770836055701744,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5250287988089075029,P4 - Monitor,Low,normal_or_low_priority,0.03244374482329254,0,Low,normal,-0.11588401925274411,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-8192956077351896648,P4 - Monitor,Low,normal_or_low_priority,0.03244374482329254,0,Low,normal,-0.11588401925274411,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6400421658804613208,P4 - Monitor,Low,normal_or_low_priority,0.032439455955753926,0,Low,normal,-0.1177889146947605,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3706543205492061794,P4 - Monitor,Low,normal_or_low_priority,0.03242458365920606,0,Low,normal,-0.11780444993027689,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8145984793403459836,P4 - Monitor,Low,normal_or_low_priority,0.03242210127663696,0,Low,normal,-0.11780704296610889,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4170936278386288557,P4 - Monitor,Low,normal_or_low_priority,0.032319096508983694,0,Low,normal,-0.11469448264880105,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6170586659371027531,P4 - Monitor,Low,normal_or_low_priority,0.03229491826881896,0,Low,normal,-0.11471973864434432,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5455316994110506037,P4 - Monitor,Low,normal_or_low_priority,0.03226844424794299,0,Low,normal,-0.11474739275600421,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5689516499354445029,P4 - Monitor,Low,normal_or_low_priority,0.0322350730695145,0,Low,normal,-0.11495666990128656,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3862032846413436284,P4 - Monitor,Low,normal_or_low_priority,0.03223006195947151,0,Low,normal,-0.11800764251783036,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7090935285617451450,P4 - Monitor,Low,normal_or_low_priority,0.03222758069634729,0,Low,normal,-0.11801023438431774,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_703387617548630438,P4 - Monitor,Low,normal_or_low_priority,0.03203932194873497,0,Low,normal,-0.11516114671185301,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3888538223380979891,P4 - Monitor,Low,normal_or_low_priority,0.03194505282856086,0,Low,normal,-0.11508519948598095,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3160319368100972992,P4 - Monitor,Low,normal_or_low_priority,0.03193280804776826,0,Low,normal,-0.11527240851543263,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1447281351164457761,P4 - Monitor,Low,normal_or_low_priority,0.03188300473754596,0,Low,normal,-0.11515001339714498,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5272005015837990021,P4 - Monitor,Low,normal_or_low_priority,0.031738393540539506,0,Low,normal,-0.1185212272664597,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7891129742741763034,P4 - Monitor,Low,normal_or_low_priority,0.03155480838923662,0,Low,normal,-0.11681258040788961,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1512136249403454074,P4 - Monitor,Low,normal_or_low_priority,0.03155480838923662,0,Low,normal,-0.11681258040788961,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4786794545180705888,P4 - Monitor,Low,normal_or_low_priority,0.03150424599008616,0,Low,normal,-0.11572007390981537,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7519257846502835091,P4 - Monitor,Low,normal_or_low_priority,0.03144710799849204,0,Low,normal,-0.1188254969859116,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4568377692254637284,P4 - Monitor,Low,normal_or_low_priority,0.031356813775468347,0,Low,normal,-0.11587407797834764,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7942183449206967755,P4 - Monitor,Low,normal_or_low_priority,0.031350056605093005,0,Low,normal,-0.1189268744866086,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6223504502438507199,P4 - Monitor,Low,normal_or_low_priority,0.031350056605093005,0,Low,normal,-0.1189268744866086,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-917268749136585019,P4 - Monitor,Low,normal_or_low_priority,0.031211146714934752,0,Low,normal,-0.11602623821029873,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-808401720390253471,P4 - Monitor,Low,normal_or_low_priority,0.031163324483065614,0,Low,normal,-0.11607619213857168,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5263787695149681326,P4 - Monitor,Low,normal_or_low_priority,0.03111349101648258,0,Low,normal,-0.11612824695320462,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5880591395067598620,P4 - Monitor,Low,normal_or_low_priority,0.030856359957425084,0,Low,normal,-0.11944257787313572,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7227576651324043655,P4 - Monitor,Low,normal_or_low_priority,0.03083249371145262,0,Low,normal,-0.1175670925708363,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2096199637324483321,P4 - Monitor,Low,normal_or_low_priority,0.03071516017809594,0,Low,normal,-0.11654433355878424,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3922791077126964673,P4 - Monitor,Low,normal_or_low_priority,0.030577591782249232,0,Low,normal,-0.1166880341246122,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8492196963764530259,P4 - Monitor,Low,normal_or_low_priority,0.03051108365297761,0,Low,normal,-0.1198032450162736,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3433046099598424314,P4 - Monitor,Low,normal_or_low_priority,0.030451194840395802,0,Low,normal,-0.11682006526411537,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8512974147315737844,P4 - Monitor,Low,normal_or_low_priority,0.03036888243323041,0,Low,normal,-0.11673162834964718,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2852294661215451806,P4 - Monitor,Low,normal_or_low_priority,0.03036888243323041,0,Low,normal,-0.11673162834964718,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7412933088374169877,P4 - Monitor,Low,normal_or_low_priority,0.03031603823666882,0,Low,normal,-0.11696124653116013,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7096508472270520039,P4 - Monitor,Low,normal_or_low_priority,0.030174400135901613,0,Low,normal,-0.12015493634487412,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8487226415276391460,P4 - Monitor,Low,normal_or_low_priority,0.030151588311338524,0,Low,normal,-0.11713302688212579,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7319442762668598889,P4 - Monitor,Low,normal_or_low_priority,0.03009274197943574,0,Low,normal,-0.11719449631439827,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1119272693889755844,P4 - Monitor,Low,normal_or_low_priority,0.02996429296154747,0,Low,normal,-0.11715425256977446,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6828263829429857572,P4 - Monitor,Low,normal_or_low_priority,0.02992808038511431,0,Low,normal,-0.1204122359037218,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8189008752707332487,P4 - Monitor,Low,normal_or_low_priority,0.029728975977972416,0,Low,normal,-0.12062021547482193,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1939956833921604216,P4 - Monitor,Low,normal_or_low_priority,0.029722897669366047,0,Low,normal,-0.12062656472662964,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6008397446568765070,P4 - Monitor,Low,normal_or_low_priority,0.029592320968910957,0,Low,normal,-0.12076296193925873,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7656610147924319419,P4 - Monitor,Low,normal_or_low_priority,0.029550906950164678,0,Low,normal,-0.11776048387144172,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3860035787700398391,P4 - Monitor,Low,normal_or_low_priority,0.02939907649455499,0,Low,normal,-0.12096482036856704,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_955083461510572332,P4 - Monitor,Low,normal_or_low_priority,0.02935327833085724,0,Low,normal,-0.1191122446085896,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7190156588310412626,P4 - Monitor,Low,normal_or_low_priority,0.029320134282142266,0,Low,normal,-0.12104728146380334,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2425070029518924403,P4 - Monitor,Low,normal_or_low_priority,0.0291854064695128,0,Low,normal,-0.12118801482620434,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6500549130351529113,P4 - Monitor,Low,normal_or_low_priority,0.029130817131952196,0,Low,normal,-0.11819929937266316,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7439201509602018752,P4 - Monitor,Low,normal_or_low_priority,0.028995192604332032,0,Low,normal,-0.11816655098918122,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8083872765147994327,P4 - Monitor,Low,normal_or_low_priority,0.02877284527190878,0,Low,normal,-0.1197185507189632,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2896670847306153652,P4 - Monitor,Low,normal_or_low_priority,0.028772821985941423,0,Low,normal,-0.11857325230515747,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2731617036199392057,P4 - Monitor,Low,normal_or_low_priority,0.028721027372395555,0,Low,normal,-0.12167309381984753,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-8323785930877970805,P4 - Monitor,Low,normal_or_low_priority,0.02867598667129055,0,Low,normal,-0.11981972683305886,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1090213273274684471,P4 - Monitor,Low,normal_or_low_priority,0.028553395201631526,0,Low,normal,-0.11994778286981977,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7587189852169913514,P4 - Monitor,Low,normal_or_low_priority,0.02845141975336616,0,Low,normal,-0.11890898117947613,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3482997549732691785,P4 - Monitor,Low,normal_or_low_priority,0.028379869953414114,0,Low,normal,-0.12012904308006506,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7323287581932922676,P4 - Monitor,Low,normal_or_low_priority,0.02822753688893026,0,Low,normal,-0.12218858185231468,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_826351419727053015,P4 - Monitor,Low,normal_or_low_priority,0.028200993203324726,0,Low,normal,-0.12221630873403921,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2756799797410851893,P4 - Monitor,Low,normal_or_low_priority,0.028142733557502297,0,Low,normal,-0.12227716532844879,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_155320394753274773,P4 - Monitor,Low,normal_or_low_priority,0.02806097431558928,0,Low,normal,-0.12046215362710205,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7922331746517419368,P4 - Monitor,Low,normal_or_low_priority,0.02806097431558928,0,Low,normal,-0.12046215362710205,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2843780069100181052,P4 - Monitor,Low,normal_or_low_priority,0.02800973470819726,0,Low,normal,-0.11919593609178869,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6224982681533811277,P4 - Monitor,Low,normal_or_low_priority,0.02800973470819726,0,Low,normal,-0.11919593609178869,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3437475890798229344,P4 - Monitor,Low,normal_or_low_priority,0.02797688960154733,0,Low,normal,-0.12245040184954942,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1111344660779690782,P4 - Monitor,Low,normal_or_low_priority,0.027930176826278352,0,Low,normal,-0.12249919686672056,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5957060034695163774,P4 - Monitor,Low,normal_or_low_priority,0.02790693112463838,0,Low,normal,-0.12062306335906009,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2250942073136893488,P4 - Monitor,Low,normal_or_low_priority,0.02790693112463838,0,Low,normal,-0.12062306335906009,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3585588704565901062,P4 - Monitor,Low,normal_or_low_priority,0.027833918512612202,0,Low,normal,-0.12259974593581696,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1599621098605751235,P4 - Monitor,Low,normal_or_low_priority,0.02765005770747124,0,Low,normal,-0.12279180241484855,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_153508158653341141,P4 - Monitor,Low,normal_or_low_priority,0.02749189902554766,0,Low,normal,-0.12295701108754653,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1775264355226395799,P4 - Monitor,Low,normal_or_low_priority,0.027471954501690488,0,Low,normal,-0.12297784464707018,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2278708746675870163,P4 - Monitor,Low,normal_or_low_priority,0.027410002866009447,0,Low,normal,-0.12304255780336265,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7522572236891389139,P4 - Monitor,Low,normal_or_low_priority,0.027378959505834896,0,Low,normal,-0.11985482836811301,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1948505589144820414,P4 - Monitor,Low,normal_or_low_priority,0.02736761907867198,0,Low,normal,-0.11986667429965864,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
